"date","intersection","vehicule"
"2015-11-05 09:00:00","N",1
"2015-11-05 10:00:00","I1",23
"2015-11-05 10:00:00","I2",7
"2015-11-05 10:00:00","I3",5
"2015-11-05 10:00:00","S1",4
"2015-11-05 10:00:00","S2",2
"2015-11-05 10:00:00","S3",2
"2015-11-05 10:00:00","N",2
"2015-11-05 11:00:00","I1",24
"2015-11-05 11:00:00","I2",11
"2015-11-05 11:00:00","I3",2
"2015-11-05 11:00:00","S1",3
"2015-11-05 11:00:00","S2",2
"2015-11-05 11:00:00","S3",1
"2015-11-05 11:00:00","N",0
"2015-11-05 12:00:00","I1",25
"2015-11-05 12:00:00","I2",10
"2015-11-05 12:00:00","I3",7
"2015-11-05 12:00:00","S1",4
"2015-11-05 12:00:00","S2",3
"2015-11-05 12:00:00","S3",3
"2015-11-05 12:00:00","N",2
"2015-11-05 13:00:00","I1",24
"2015-11-05 13:00:00","I2",7
"2015-11-05 13:00:00","I3",6
"2015-11-05 13:00:00","S1",5
"2015-11-05 13:00:00","S2",3
"2015-11-05 13:00:00","S3",2
"2015-11-05 13:00:00","N",2
"2015-11-05 14:00:00","I1",26
"2015-11-05 14:00:00","I2",12
"2015-11-05 14:00:00","I3",5
"2015-11-05 14:00:00","S1",3
"2015-11-05 14:00:00","S2",3
"2015-11-05 14:00:00","S3",2
"2015-11-05 14:00:00","N",2
"2015-11-05 15:00:00","I1",22
"2015-11-05 15:00:00","I2",10
"2015-11-05 15:00:00","I3",4
"2015-11-05 15:00:00","S1",3
"2015-11-05 15:00:00","S2",2
"2015-11-05 15:00:00","S3",2
"2015-11-05 15:00:00","N",1
"2015-11-05 16:00:00","I1",20
"2015-11-05 16:00:00","I2",11
"2015-11-05 16:00:00","I3",4
"2015-11-05 16:00:00","S1",4
"2015-11-05 16:00:00","S2",3
"2015-11-05 16:00:00","S3",2
"2015-11-05 16:00:00","N",1
"2015-11-05 17:00:00","I1",20
"2015-11-05 17:00:00","I2",7
"2015-11-05 17:00:00","I3",6
"2015-11-05 17:00:00","S1",3
"2015-11-05 17:00:00","S2",1
"2015-11-05 17:00:00","S3",3
"2015-11-05 17:00:00","N",2
"2015-11-05 18:00:00","I1",22
"2015-11-05 18:00:00","I2",9
"2015-11-05 18:00:00","I3",8
"2015-11-05 18:00:00","S1",3
"2015-11-05 18:00:00","S2",2
"2015-11-05 18:00:00","S3",4
"2015-11-05 18:00:00","N",3
"2015-11-05 19:00:00","I1",26
"2015-11-05 19:00:00","I2",13
"2015-11-05 19:00:00","I3",4
"2015-11-05 19:00:00","S1",4
"2015-11-05 19:00:00","S2",2
"2015-11-05 19:00:00","S3",2
"2015-11-05 19:00:00","N",1
"2015-11-05 20:00:00","I1",22
"2015-11-05 20:00:00","I2",10
"2015-11-05 20:00:00","I3",6
"2015-11-05 20:00:00","S1",4
"2015-11-05 20:00:00","S2",3
"2015-11-05 20:00:00","S3",3
"2015-11-05 20:00:00","N",2
"2015-11-05 21:00:00","I1",21
"2015-11-05 21:00:00","I2",12
"2015-11-05 21:00:00","I3",5
"2015-11-05 21:00:00","S1",3
"2015-11-05 21:00:00","S2",3
"2015-11-05 21:00:00","S3",2
"2015-11-05 21:00:00","N",1
"2015-11-05 22:00:00","I1",21
"2015-11-05 22:00:00","I2",8
"2015-11-05 22:00:00","I3",4
"2015-11-05 22:00:00","S1",4
"2015-11-05 22:00:00","S2",2
"2015-11-05 22:00:00","S3",2
"2015-11-05 22:00:00","N",1
"2015-11-05 23:00:00","I1",21
"2015-11-05 23:00:00","I2",10
"2015-11-05 23:00:00","I3",6
"2015-11-05 23:00:00","S1",5
"2015-11-05 23:00:00","S2",1
"2015-11-05 23:00:00","S3",3
"2015-11-05 23:00:00","N",2
"2015-11-06 00:00:00","I1",16
"2015-11-06 00:00:00","I2",6
"2015-11-06 00:00:00","I3",3
"2015-11-06 00:00:00","S1",3
"2015-11-06 00:00:00","S2",1
"2015-11-06 00:00:00","S3",2
"2015-11-06 00:00:00","N",1
"2015-11-06 01:00:00","I1",18
"2015-11-06 01:00:00","I2",8
"2015-11-06 01:00:00","I3",3
"2015-11-06 01:00:00","S1",3
"2015-11-06 01:00:00","S2",3
"2015-11-06 01:00:00","S3",2
"2015-11-06 01:00:00","N",1
"2015-11-06 02:00:00","I1",19
"2015-11-06 02:00:00","I2",7
"2015-11-06 02:00:00","I3",2
"2015-11-06 02:00:00","S1",4
"2015-11-06 02:00:00","S2",1
"2015-11-06 02:00:00","S3",1
"2015-11-06 02:00:00","N",0
"2015-11-06 03:00:00","I1",14
"2015-11-06 03:00:00","I2",7
"2015-11-06 03:00:00","I3",3
"2015-11-06 03:00:00","S1",3
"2015-11-06 03:00:00","S2",2
"2015-11-06 03:00:00","S3",2
"2015-11-06 03:00:00","N",1
"2015-11-06 04:00:00","I1",12
"2015-11-06 04:00:00","I2",9
"2015-11-06 04:00:00","I3",1
"2015-11-06 04:00:00","S1",2
"2015-11-06 04:00:00","S2",1
"2015-11-06 04:00:00","S3",1
"2015-11-06 04:00:00","N",0
"2015-11-06 05:00:00","I1",13
"2015-11-06 05:00:00","I2",4
"2015-11-06 05:00:00","I3",3
"2015-11-06 05:00:00","S1",2
"2015-11-06 05:00:00","S2",1
"2015-11-06 05:00:00","S3",2
"2015-11-06 05:00:00","N",1
"2015-11-06 06:00:00","I1",14
"2015-11-06 06:00:00","I2",8
"2015-11-06 06:00:00","I3",2
"2015-11-06 06:00:00","S1",2
"2015-11-06 06:00:00","S2",2
"2015-11-06 06:00:00","S3",1
"2015-11-06 06:00:00","N",0
"2015-11-06 07:00:00","I1",14
"2015-11-06 07:00:00","I2",6
"2015-11-06 07:00:00","I3",5
"2015-11-06 07:00:00","S1",3
"2015-11-06 07:00:00","S2",1
"2015-11-06 07:00:00","S3",3
"2015-11-06 07:00:00","N",2
"2015-11-06 08:00:00","I1",13
"2015-11-06 08:00:00","I2",4
"2015-11-06 08:00:00","I3",3
"2015-11-06 08:00:00","S1",1
"2015-11-06 08:00:00","S2",1
"2015-11-06 08:00:00","S3",2
"2015-11-06 08:00:00","N",1
"2015-11-06 09:00:00","I1",20
"2015-11-06 09:00:00","I2",7
"2015-11-06 09:00:00","I3",7
"2015-11-06 09:00:00","S1",3
"2015-11-06 09:00:00","S2",1
"2015-11-06 09:00:00","S3",3
"2015-11-06 09:00:00","N",3
"2015-11-06 10:00:00","I1",22
"2015-11-06 10:00:00","I2",11
"2015-11-06 10:00:00","I3",2
"2015-11-06 10:00:00","S1",4
"2015-11-06 10:00:00","S2",3
"2015-11-06 10:00:00","S3",1
"2015-11-06 10:00:00","N",0
"2015-11-06 11:00:00","I1",26
"2015-11-06 11:00:00","I2",11
"2015-11-06 11:00:00","I3",6
"2015-11-06 11:00:00","S1",4
"2015-11-06 11:00:00","S2",3
"2015-11-06 11:00:00","S3",3
"2015-11-06 11:00:00","N",1
"2015-11-06 12:00:00","I1",26
"2015-11-06 12:00:00","I2",8
"2015-11-06 12:00:00","I3",5
"2015-11-06 12:00:00","S1",4
"2015-11-06 12:00:00","S2",2
"2015-11-06 12:00:00","S3",2
"2015-11-06 12:00:00","N",2
"2015-11-06 13:00:00","I1",21
"2015-11-06 13:00:00","I2",5
"2015-11-06 13:00:00","I3",3
"2015-11-06 13:00:00","S1",3
"2015-11-06 13:00:00","S2",3
"2015-11-06 13:00:00","S3",2
"2015-11-06 13:00:00","N",1
"2015-11-06 14:00:00","I1",23
"2015-11-06 14:00:00","I2",9
"2015-11-06 14:00:00","I3",7
"2015-11-06 14:00:00","S1",3
"2015-11-06 14:00:00","S2",2
"2015-11-06 14:00:00","S3",2
"2015-11-06 14:00:00","N",2
"2015-11-06 15:00:00","I1",23
"2015-11-06 15:00:00","I2",10
"2015-11-06 15:00:00","I3",3
"2015-11-06 15:00:00","S1",2
"2015-11-06 15:00:00","S2",3
"2015-11-06 15:00:00","S3",2
"2015-11-06 15:00:00","N",1
"2015-11-06 16:00:00","I1",19
"2015-11-06 16:00:00","I2",13
"2015-11-06 16:00:00","I3",5
"2015-11-06 16:00:00","S1",4
"2015-11-06 16:00:00","S2",4
"2015-11-06 16:00:00","S3",2
"2015-11-06 16:00:00","N",1
"2015-11-06 17:00:00","I1",19
"2015-11-06 17:00:00","I2",12
"2015-11-06 17:00:00","I3",5
"2015-11-06 17:00:00","S1",2
"2015-11-06 17:00:00","S2",4
"2015-11-06 17:00:00","S3",2
"2015-11-06 17:00:00","N",2
"2015-11-06 18:00:00","I1",20
"2015-11-06 18:00:00","I2",10
"2015-11-06 18:00:00","I3",8
"2015-11-06 18:00:00","S1",2
"2015-11-06 18:00:00","S2",1
"2015-11-06 18:00:00","S3",4
"2015-11-06 18:00:00","N",3
"2015-11-06 19:00:00","I1",24
"2015-11-06 19:00:00","I2",7
"2015-11-06 19:00:00","I3",6
"2015-11-06 19:00:00","S1",2
"2015-11-06 19:00:00","S2",3
"2015-11-06 19:00:00","S3",2
"2015-11-06 19:00:00","N",2
"2015-11-06 20:00:00","I1",18
"2015-11-06 20:00:00","I2",12
"2015-11-06 20:00:00","I3",2
"2015-11-06 20:00:00","S1",2
"2015-11-06 20:00:00","S2",2
"2015-11-06 20:00:00","S3",1
"2015-11-06 20:00:00","N",0
"2015-11-06 21:00:00","I1",19
"2015-11-06 21:00:00","I2",10
"2015-11-06 21:00:00","I3",5
"2015-11-06 21:00:00","S1",3
"2015-11-06 21:00:00","S2",3
"2015-11-06 21:00:00","S3",2
"2015-11-06 21:00:00","N",2
"2015-11-06 22:00:00","I1",16
"2015-11-06 22:00:00","I2",9
"2015-11-06 22:00:00","I3",6
"2015-11-06 22:00:00","S1",2
"2015-11-06 22:00:00","S2",3
"2015-11-06 22:00:00","S3",3
"2015-11-06 22:00:00","N",2
"2015-11-06 23:00:00","I1",17
"2015-11-06 23:00:00","I2",6
"2015-11-06 23:00:00","I3",6
"2015-11-06 23:00:00","S1",2
"2015-11-06 23:00:00","S2",2
"2015-11-06 23:00:00","S3",3
"2015-11-06 23:00:00","N",2
"2015-11-07 00:00:00","I1",16
"2015-11-07 00:00:00","I2",5
"2015-11-07 00:00:00","I3",3
"2015-11-07 00:00:00","S1",2
"2015-11-07 00:00:00","S2",1
"2015-11-07 00:00:00","S3",2
"2015-11-07 00:00:00","N",1
"2015-11-07 01:00:00","I1",16
"2015-11-07 01:00:00","I2",10
"2015-11-07 01:00:00","I3",6
"2015-11-07 01:00:00","S1",3
"2015-11-07 01:00:00","S2",2
"2015-11-07 01:00:00","S3",3
"2015-11-07 01:00:00","N",2
"2015-11-07 02:00:00","I1",10
"2015-11-07 02:00:00","I2",10
"2015-11-07 02:00:00","I3",3
"2015-11-07 02:00:00","S1",2
"2015-11-07 02:00:00","S2",2
"2015-11-07 02:00:00","S3",2
"2015-11-07 02:00:00","N",1
"2015-11-07 03:00:00","I1",9
"2015-11-07 03:00:00","I2",10
"2015-11-07 03:00:00","I3",4
"2015-11-07 03:00:00","S1",1
"2015-11-07 03:00:00","S2",4
"2015-11-07 03:00:00","S3",2
"2015-11-07 03:00:00","N",1
"2015-11-07 04:00:00","I1",8
"2015-11-07 04:00:00","I2",9
"2015-11-07 04:00:00","I3",5
"2015-11-07 04:00:00","S1",1
"2015-11-07 04:00:00","S2",3
"2015-11-07 04:00:00","S3",2
"2015-11-07 04:00:00","N",1
"2015-11-07 05:00:00","I1",7
"2015-11-07 05:00:00","I2",8
"2015-11-07 05:00:00","I3",6
"2015-11-07 05:00:00","S1",1
"2015-11-07 05:00:00","S2",2
"2015-11-07 05:00:00","S3",3
"2015-11-07 05:00:00","N",2
"2015-11-07 06:00:00","I1",9
"2015-11-07 06:00:00","I2",6
"2015-11-07 06:00:00","I3",1
"2015-11-07 06:00:00","S1",1
"2015-11-07 06:00:00","S2",1
"2015-11-07 06:00:00","S3",1
"2015-11-07 06:00:00","N",0
"2015-11-07 07:00:00","I1",8
"2015-11-07 07:00:00","I2",2
"2015-11-07 07:00:00","I3",2
"2015-11-07 07:00:00","S1",2
"2015-11-07 07:00:00","S2",1
"2015-11-07 07:00:00","S3",1
"2015-11-07 07:00:00","N",0
"2015-11-07 08:00:00","I1",12
"2015-11-07 08:00:00","I2",6
"2015-11-07 08:00:00","I3",2
"2015-11-07 08:00:00","S1",2
"2015-11-07 08:00:00","S2",2
"2015-11-07 08:00:00","S3",1
"2015-11-07 08:00:00","N",0
"2015-11-07 09:00:00","I1",13
"2015-11-07 09:00:00","I2",5
"2015-11-07 09:00:00","I3",2
"2015-11-07 09:00:00","S1",2
"2015-11-07 09:00:00","S2",2
"2015-11-07 09:00:00","S3",1
"2015-11-07 09:00:00","N",0
"2015-11-07 10:00:00","I1",17
"2015-11-07 10:00:00","I2",8
"2015-11-07 10:00:00","I3",3
"2015-11-07 10:00:00","S1",4
"2015-11-07 10:00:00","S2",1
"2015-11-07 10:00:00","S3",1
"2015-11-07 10:00:00","N",1
"2015-11-07 11:00:00","I1",14
"2015-11-07 11:00:00","I2",6
"2015-11-07 11:00:00","I3",4
"2015-11-07 11:00:00","S1",2
"2015-11-07 11:00:00","S2",1
"2015-11-07 11:00:00","S3",2
"2015-11-07 11:00:00","N",1
"2015-11-07 12:00:00","I1",14
"2015-11-07 12:00:00","I2",6
"2015-11-07 12:00:00","I3",4
"2015-11-07 12:00:00","S1",1
"2015-11-07 12:00:00","S2",1
"2015-11-07 12:00:00","S3",2
"2015-11-07 12:00:00","N",1
"2015-11-07 13:00:00","I1",14
"2015-11-07 13:00:00","I2",7
"2015-11-07 13:00:00","I3",3
"2015-11-07 13:00:00","S1",2
"2015-11-07 13:00:00","S2",2
"2015-11-07 13:00:00","S3",2
"2015-11-07 13:00:00","N",1
"2015-11-07 14:00:00","I1",14
"2015-11-07 14:00:00","I2",3
"2015-11-07 14:00:00","I3",9
"2015-11-07 14:00:00","S1",2
"2015-11-07 14:00:00","S2",2
"2015-11-07 14:00:00","S3",8
"2015-11-07 14:00:00","N",4
"2015-11-07 15:00:00","I1",11
"2015-11-07 15:00:00","I2",8
"2015-11-07 15:00:00","I3",3
"2015-11-07 15:00:00","S1",1
"2015-11-07 15:00:00","S2",1
"2015-11-07 15:00:00","S3",1
"2015-11-07 15:00:00","N",1
"2015-11-07 16:00:00","I1",15
"2015-11-07 16:00:00","I2",4
"2015-11-07 16:00:00","I3",5
"2015-11-07 16:00:00","S1",2
"2015-11-07 16:00:00","S2",1
"2015-11-07 16:00:00","S3",3
"2015-11-07 16:00:00","N",2
"2015-11-07 17:00:00","I1",13
"2015-11-07 17:00:00","I2",6
"2015-11-07 17:00:00","I3",4
"2015-11-07 17:00:00","S1",2
"2015-11-07 17:00:00","S2",2
"2015-11-07 17:00:00","S3",2
"2015-11-07 17:00:00","N",1
"2015-11-07 18:00:00","I1",12
"2015-11-07 18:00:00","I2",5
"2015-11-07 18:00:00","I3",4
"2015-11-07 18:00:00","S1",2
"2015-11-07 18:00:00","S2",2
"2015-11-07 18:00:00","S3",2
"2015-11-07 18:00:00","N",1
"2015-11-07 19:00:00","I1",17
"2015-11-07 19:00:00","I2",4
"2015-11-07 19:00:00","I3",5
"2015-11-07 19:00:00","S1",3
"2015-11-07 19:00:00","S2",1
"2015-11-07 19:00:00","S3",3
"2015-11-07 19:00:00","N",2
"2015-11-07 20:00:00","I1",18
"2015-11-07 20:00:00","I2",7
"2015-11-07 20:00:00","I3",7
"2015-11-07 20:00:00","S1",3
"2015-11-07 20:00:00","S2",2
"2015-11-07 20:00:00","S3",4
"2015-11-07 20:00:00","N",3
"2015-11-07 21:00:00","I1",17
"2015-11-07 21:00:00","I2",7
"2015-11-07 21:00:00","I3",3
"2015-11-07 21:00:00","S1",2
"2015-11-07 21:00:00","S2",3
"2015-11-07 21:00:00","S3",2
"2015-11-07 21:00:00","N",1
"2015-11-07 22:00:00","I1",16
"2015-11-07 22:00:00","I2",7
"2015-11-07 22:00:00","I3",6
"2015-11-07 22:00:00","S1",3
"2015-11-07 22:00:00","S2",2
"2015-11-07 22:00:00","S3",2
"2015-11-07 22:00:00","N",2
"2015-11-07 23:00:00","I1",15
"2015-11-07 23:00:00","I2",8
"2015-11-07 23:00:00","I3",3
"2015-11-07 23:00:00","S1",2
"2015-11-07 23:00:00","S2",3
"2015-11-07 23:00:00","S3",2
"2015-11-07 23:00:00","N",1
"2015-11-08 00:00:00","I1",13
"2015-11-08 00:00:00","I2",4
"2015-11-08 00:00:00","I3",4
"2015-11-08 00:00:00","S1",2
"2015-11-08 00:00:00","S2",1
"2015-11-08 00:00:00","S3",2
"2015-11-08 00:00:00","N",1
"2015-11-08 01:00:00","I1",16
"2015-11-08 01:00:00","I2",3
"2015-11-08 01:00:00","I3",6
"2015-11-08 01:00:00","S1",2
"2015-11-08 01:00:00","S2",1
"2015-11-08 01:00:00","S3",5
"2015-11-08 01:00:00","N",2
"2015-11-08 02:00:00","I1",11
"2015-11-08 02:00:00","I2",7
"2015-11-08 02:00:00","I3",3
"2015-11-08 02:00:00","S1",1
"2015-11-08 02:00:00","S2",3
"2015-11-08 02:00:00","S3",1
"2015-11-08 02:00:00","N",1
"2015-11-08 03:00:00","I1",8
"2015-11-08 03:00:00","I2",6
"2015-11-08 03:00:00","I3",3
"2015-11-08 03:00:00","S1",2
"2015-11-08 03:00:00","S2",2
"2015-11-08 03:00:00","S3",2
"2015-11-08 03:00:00","N",1
"2015-11-08 04:00:00","I1",10
"2015-11-08 04:00:00","I2",7
"2015-11-08 04:00:00","I3",5
"2015-11-08 04:00:00","S1",1
"2015-11-08 04:00:00","S2",2
"2015-11-08 04:00:00","S3",2
"2015-11-08 04:00:00","N",1
"2015-11-08 05:00:00","I1",10
"2015-11-08 05:00:00","I2",6
"2015-11-08 05:00:00","I3",5
"2015-11-08 05:00:00","S1",1
"2015-11-08 05:00:00","S2",1
"2015-11-08 05:00:00","S3",3
"2015-11-08 05:00:00","N",2
"2015-11-08 06:00:00","I1",10
"2015-11-08 06:00:00","I2",6
"2015-11-08 06:00:00","I3",2
"2015-11-08 06:00:00","S1",2
"2015-11-08 06:00:00","S2",2
"2015-11-08 06:00:00","S3",1
"2015-11-08 06:00:00","N",0
"2015-11-08 07:00:00","I1",9
"2015-11-08 07:00:00","I2",2
"2015-11-08 07:00:00","I3",5
"2015-11-08 07:00:00","S1",1
"2015-11-08 07:00:00","S2",1
"2015-11-08 07:00:00","S3",4
"2015-11-08 07:00:00","N",1
"2015-11-08 08:00:00","I1",11
"2015-11-08 08:00:00","I2",5
"2015-11-08 08:00:00","I3",5
"2015-11-08 08:00:00","S1",2
"2015-11-08 08:00:00","S2",2
"2015-11-08 08:00:00","S3",2
"2015-11-08 08:00:00","N",2
"2015-11-08 09:00:00","I1",12
"2015-11-08 09:00:00","I2",5
"2015-11-08 09:00:00","I3",6
"2015-11-08 09:00:00","S1",2
"2015-11-08 09:00:00","S2",2
"2015-11-08 09:00:00","S3",3
"2015-11-08 09:00:00","N",2
"2015-11-08 10:00:00","I1",18
"2015-11-08 10:00:00","I2",8
"2015-11-08 10:00:00","I3",10
"2015-11-08 10:00:00","S1",3
"2015-11-08 10:00:00","S2",2
"2015-11-08 10:00:00","S3",5
"2015-11-08 10:00:00","N",4
"2015-11-08 11:00:00","I1",14
"2015-11-08 11:00:00","I2",7
"2015-11-08 11:00:00","I3",11
"2015-11-08 11:00:00","S1",2
"2015-11-08 11:00:00","S2",2
"2015-11-08 11:00:00","S3",6
"2015-11-08 11:00:00","N",3
"2015-11-08 12:00:00","I1",17
"2015-11-08 12:00:00","I2",8
"2015-11-08 12:00:00","I3",3
"2015-11-08 12:00:00","S1",2
"2015-11-08 12:00:00","S2",2
"2015-11-08 12:00:00","S3",2
"2015-11-08 12:00:00","N",1
"2015-11-08 13:00:00","I1",14
"2015-11-08 13:00:00","I2",8
"2015-11-08 13:00:00","I3",3
"2015-11-08 13:00:00","S1",2
"2015-11-08 13:00:00","S2",3
"2015-11-08 13:00:00","S3",2
"2015-11-08 13:00:00","N",1
"2015-11-08 14:00:00","I1",14
"2015-11-08 14:00:00","I2",7
"2015-11-08 14:00:00","I3",6
"2015-11-08 14:00:00","S1",1
"2015-11-08 14:00:00","S2",2
"2015-11-08 14:00:00","S3",3
"2015-11-08 14:00:00","N",3
"2015-11-08 15:00:00","I1",14
"2015-11-08 15:00:00","I2",4
"2015-11-08 15:00:00","I3",4
"2015-11-08 15:00:00","S1",2
"2015-11-08 15:00:00","S2",2
"2015-11-08 15:00:00","S3",2
"2015-11-08 15:00:00","N",1
"2015-11-08 16:00:00","I1",12
"2015-11-08 16:00:00","I2",9
"2015-11-08 16:00:00","I3",2
"2015-11-08 16:00:00","S1",1
"2015-11-08 16:00:00","S2",2
"2015-11-08 16:00:00","S3",1
"2015-11-08 16:00:00","N",0
"2015-11-08 17:00:00","I1",14
"2015-11-08 17:00:00","I2",6
"2015-11-08 17:00:00","I3",2
"2015-11-08 17:00:00","S1",2
"2015-11-08 17:00:00","S2",2
"2015-11-08 17:00:00","S3",1
"2015-11-08 17:00:00","N",0
"2015-11-08 18:00:00","I1",18
"2015-11-08 18:00:00","I2",8
"2015-11-08 18:00:00","I3",7
"2015-11-08 18:00:00","S1",3
"2015-11-08 18:00:00","S2",2
"2015-11-08 18:00:00","S3",4
"2015-11-08 18:00:00","N",3
"2015-11-08 19:00:00","I1",13
"2015-11-08 19:00:00","I2",8
"2015-11-08 19:00:00","I3",6
"2015-11-08 19:00:00","S1",2
"2015-11-08 19:00:00","S2",3
"2015-11-08 19:00:00","S3",3
"2015-11-08 19:00:00","N",2
"2015-11-08 20:00:00","I1",16
"2015-11-08 20:00:00","I2",6
"2015-11-08 20:00:00","I3",5
"2015-11-08 20:00:00","S1",3
"2015-11-08 20:00:00","S2",1
"2015-11-08 20:00:00","S3",2
"2015-11-08 20:00:00","N",1
"2015-11-08 21:00:00","I1",18
"2015-11-08 21:00:00","I2",8
"2015-11-08 21:00:00","I3",6
"2015-11-08 21:00:00","S1",3
"2015-11-08 21:00:00","S2",4
"2015-11-08 21:00:00","S3",2
"2015-11-08 21:00:00","N",2
"2015-11-08 22:00:00","I1",14
"2015-11-08 22:00:00","I2",8
"2015-11-08 22:00:00","I3",6
"2015-11-08 22:00:00","S1",3
"2015-11-08 22:00:00","S2",3
"2015-11-08 22:00:00","S3",3
"2015-11-08 22:00:00","N",2
"2015-11-08 23:00:00","I1",14
"2015-11-08 23:00:00","I2",7
"2015-11-08 23:00:00","I3",3
"2015-11-08 23:00:00","S1",2
"2015-11-08 23:00:00","S2",2
"2015-11-08 23:00:00","S3",2
"2015-11-08 23:00:00","N",1
"2015-11-09 00:00:00","I1",13
"2015-11-09 00:00:00","I2",7
"2015-11-09 00:00:00","I3",3
"2015-11-09 00:00:00","S1",1
"2015-11-09 00:00:00","S2",2
"2015-11-09 00:00:00","S3",2
"2015-11-09 00:00:00","N",1
"2015-11-09 01:00:00","I1",15
"2015-11-09 01:00:00","I2",4
"2015-11-09 01:00:00","I3",5
"2015-11-09 01:00:00","S1",3
"2015-11-09 01:00:00","S2",1
"2015-11-09 01:00:00","S3",3
"2015-11-09 01:00:00","N",2
"2015-11-09 02:00:00","I1",11
"2015-11-09 02:00:00","I2",6
"2015-11-09 02:00:00","I3",2
"2015-11-09 02:00:00","S1",2
"2015-11-09 02:00:00","S2",2
"2015-11-09 02:00:00","S3",1
"2015-11-09 02:00:00","N",0
"2015-11-09 03:00:00","I1",10
"2015-11-09 03:00:00","I2",6
"2015-11-09 03:00:00","I3",6
"2015-11-09 03:00:00","S1",1
"2015-11-09 03:00:00","S2",3
"2015-11-09 03:00:00","S3",2
"2015-11-09 03:00:00","N",2
"2015-11-09 04:00:00","I1",9
"2015-11-09 04:00:00","I2",5
"2015-11-09 04:00:00","I3",2
"2015-11-09 04:00:00","S1",1
"2015-11-09 04:00:00","S2",2
"2015-11-09 04:00:00","S3",1
"2015-11-09 04:00:00","N",0
"2015-11-09 05:00:00","I1",8
"2015-11-09 05:00:00","I2",9
"2015-11-09 05:00:00","I3",5
"2015-11-09 05:00:00","S1",1
"2015-11-09 05:00:00","S2",2
"2015-11-09 05:00:00","S3",3
"2015-11-09 05:00:00","N",2
"2015-11-09 06:00:00","I1",8
"2015-11-09 06:00:00","I2",4
"2015-11-09 06:00:00","I3",5
"2015-11-09 06:00:00","S1",1
"2015-11-09 06:00:00","S2",1
"2015-11-09 06:00:00","S3",3
"2015-11-09 06:00:00","N",2
"2015-11-09 07:00:00","I1",10
"2015-11-09 07:00:00","I2",9
"2015-11-09 07:00:00","I3",2
"2015-11-09 07:00:00","S1",2
"2015-11-09 07:00:00","S2",2
"2015-11-09 07:00:00","S3",1
"2015-11-09 07:00:00","N",0
"2015-11-09 08:00:00","I1",11
"2015-11-09 08:00:00","I2",9
"2015-11-09 08:00:00","I3",6
"2015-11-09 08:00:00","S1",1
"2015-11-09 08:00:00","S2",2
"2015-11-09 08:00:00","S3",3
"2015-11-09 08:00:00","N",2
"2015-11-09 09:00:00","I1",17
"2015-11-09 09:00:00","I2",10
"2015-11-09 09:00:00","I3",7
"2015-11-09 09:00:00","S1",4
"2015-11-09 09:00:00","S2",3
"2015-11-09 09:00:00","S3",3
"2015-11-09 09:00:00","N",2
"2015-11-09 10:00:00","I1",19
"2015-11-09 10:00:00","I2",9
"2015-11-09 10:00:00","I3",5
"2015-11-09 10:00:00","S1",3
"2015-11-09 10:00:00","S2",3
"2015-11-09 10:00:00","S3",2
"2015-11-09 10:00:00","N",1
"2015-11-09 11:00:00","I1",22
"2015-11-09 11:00:00","I2",7
"2015-11-09 11:00:00","I3",5
"2015-11-09 11:00:00","S1",4
"2015-11-09 11:00:00","S2",1
"2015-11-09 11:00:00","S3",3
"2015-11-09 11:00:00","N",1
"2015-11-09 12:00:00","I1",23
"2015-11-09 12:00:00","I2",9
"2015-11-09 12:00:00","I3",6
"2015-11-09 12:00:00","S1",2
"2015-11-09 12:00:00","S2",2
"2015-11-09 12:00:00","S3",3
"2015-11-09 12:00:00","N",2
"2015-11-09 13:00:00","I1",23
"2015-11-09 13:00:00","I2",7
"2015-11-09 13:00:00","I3",4
"2015-11-09 13:00:00","S1",3
"2015-11-09 13:00:00","S2",3
"2015-11-09 13:00:00","S3",2
"2015-11-09 13:00:00","N",1
"2015-11-09 14:00:00","I1",24
"2015-11-09 14:00:00","I2",12
"2015-11-09 14:00:00","I3",6
"2015-11-09 14:00:00","S1",2
"2015-11-09 14:00:00","S2",4
"2015-11-09 14:00:00","S3",2
"2015-11-09 14:00:00","N",2
"2015-11-09 15:00:00","I1",24
"2015-11-09 15:00:00","I2",12
"2015-11-09 15:00:00","I3",3
"2015-11-09 15:00:00","S1",4
"2015-11-09 15:00:00","S2",2
"2015-11-09 15:00:00","S3",1
"2015-11-09 15:00:00","N",1
"2015-11-09 16:00:00","I1",19
"2015-11-09 16:00:00","I2",8
"2015-11-09 16:00:00","I3",4
"2015-11-09 16:00:00","S1",2
"2015-11-09 16:00:00","S2",2
"2015-11-09 16:00:00","S3",2
"2015-11-09 16:00:00","N",1
"2015-11-09 17:00:00","I1",19
"2015-11-09 17:00:00","I2",12
"2015-11-09 17:00:00","I3",4
"2015-11-09 17:00:00","S1",2
"2015-11-09 17:00:00","S2",4
"2015-11-09 17:00:00","S3",2
"2015-11-09 17:00:00","N",1
"2015-11-09 18:00:00","I1",20
"2015-11-09 18:00:00","I2",9
"2015-11-09 18:00:00","I3",6
"2015-11-09 18:00:00","S1",3
"2015-11-09 18:00:00","S2",2
"2015-11-09 18:00:00","S3",2
"2015-11-09 18:00:00","N",2
"2015-11-09 19:00:00","I1",31
"2015-11-09 19:00:00","I2",13
"2015-11-09 19:00:00","I3",8
"2015-11-09 19:00:00","S1",5
"2015-11-09 19:00:00","S2",3
